,State_FIPS_Code,Name,State_Abbreviation,Year,Annual_Federal_Minimum,Annual_State_Minimum,Annual_Federal_Average,Annual_State_Average,Annual_Federal_Maximum,Annual_State_Maximum
532,13,Georgia,GA,2016,7.25,7.25,7.25,7.25,7.25,7.25
533,13,Georgia,GA,2017,7.25,7.25,7.25,7.25,7.25,7.25
534,13,Georgia,GA,2018,7.25,7.25,7.25,7.25,7.25,7.25
535,13,Georgia,GA,2019,7.25,7.25,7.25,7.25,7.25,7.25
536,13,Georgia,GA,2020,7.25,7.25,7.25,7.25,7.25,7.25
537,13,Georgia,GA,2021,7.25,7.25,7.25,7.25,7.25,7.25
538,13,Georgia,GA,2022,7.25,7.25,7.25,7.25,7.25,7.25
539,15,Hawaii,HI,1974,2.0,2.0,2.0,2.0,2.0,2.0
540,15,Hawaii,HI,1975,2.1,2.4000000953674316,2.100000000000014,2.4000000953674316,2.1,2.4000000953674316
541,15,Hawaii,HI,1976,2.3000000000000003,2.4000000953674316,2.299999999999987,2.4000000953674316,2.3000000000000003,2.4000000953674316
542,15,Hawaii,HI,1977,2.3000000000000003,2.4000000953674316,2.2999999999999874,2.4000000953674316,2.3000000000000003,2.4000000953674316
543,15,Hawaii,HI,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
544,15,Hawaii,HI,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
545,15,Hawaii,HI,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
546,15,Hawaii,HI,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
547,15,Hawaii,HI,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
548,15,Hawaii,HI,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
549,15,Hawaii,HI,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
550,15,Hawaii,HI,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
551,15,Hawaii,HI,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
552,15,Hawaii,HI,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
553,15,Hawaii,HI,1988,3.35,3.8499999046325684,3.3499999999999983,3.8499999046325684,3.35,3.8499999046325684
554,15,Hawaii,HI,1989,3.35,3.8499999046325684,3.3499999999999988,3.8499999046325684,3.35,3.8499999046325684
555,15,Hawaii,HI,1990,3.35,3.8499999046325684,3.689041095890389,3.8499999046325684,3.8000000000000003,3.8499999046325684
556,15,Hawaii,HI,1991,3.8000000000000003,3.8499999046325684,4.139041095890412,4.151370048522949,4.25,4.25
557,15,Hawaii,HI,1992,4.25,4.25,4.25,4.625682830810547,4.25,4.75
558,15,Hawaii,HI,1993,4.25,5.25,4.25,5.25,4.25,5.25
559,15,Hawaii,HI,1994,4.25,5.25,4.25,5.25,4.25,5.25
560,15,Hawaii,HI,1995,4.25,5.25,4.25,5.25,4.25,5.25
561,15,Hawaii,HI,1996,4.25,5.25,4.3756830601092895,5.25,4.75,5.25
562,15,Hawaii,HI,1997,4.75,5.25,4.883698630136996,5.25,5.15,5.25
563,15,Hawaii,HI,1998,5.15,5.25,5.150000000000033,5.25,5.15,5.25
564,15,Hawaii,HI,1999,5.15,5.25,5.150000000000033,5.25,5.15,5.25
565,15,Hawaii,HI,2000,5.15,5.25,5.150000000000033,5.25,5.15,5.25
566,15,Hawaii,HI,2001,5.15,5.25,5.150000000000033,5.25,5.15,5.25
567,15,Hawaii,HI,2002,5.15,5.75,5.150000000000033,5.75,5.15,5.75
568,15,Hawaii,HI,2003,5.15,6.25,5.150000000000033,6.25,5.15,6.25
569,15,Hawaii,HI,2004,5.15,6.25,5.150000000000033,6.25,5.15,6.25
570,15,Hawaii,HI,2005,5.15,6.25,5.150000000000033,6.25,5.15,6.25
571,15,Hawaii,HI,2006,5.15,6.75,5.150000000000033,6.75,5.15,6.75
572,15,Hawaii,HI,2007,5.15,7.25,5.45876712328768,7.25,5.8500000000000005,7.25
573,15,Hawaii,HI,2008,5.8500000000000005,7.25,6.157923497267728,7.25,6.55,7.25
574,15,Hawaii,HI,2009,6.55,7.25,6.8587671232876755,7.25,7.25,7.25
575,15,Hawaii,HI,2010,7.25,7.25,7.25,7.25,7.25,7.25
576,15,Hawaii,HI,2011,7.25,7.25,7.25,7.25,7.25,7.25
577,15,Hawaii,HI,2012,7.25,7.25,7.25,7.25,7.25,7.25
578,15,Hawaii,HI,2013,7.25,7.25,7.25,7.25,7.25,7.25
579,15,Hawaii,HI,2014,7.25,7.25,7.25,7.25,7.25,7.25
580,15,Hawaii,HI,2015,7.25,7.75,7.25,7.75,7.25,7.75
581,15,Hawaii,HI,2016,7.25,8.5,7.25,8.5,7.25,8.5
582,15,Hawaii,HI,2017,7.25,9.25,7.25,9.25,7.25,9.25
583,15,Hawaii,HI,2018,7.25,10.100000381469727,7.25,10.100000381469727,7.25,10.100000381469727
584,15,Hawaii,HI,2019,7.25,10.100000381469727,7.25,10.100000381469727,7.25,10.100000381469727
585,15,Hawaii,HI,2020,7.25,10.100000381469727,7.25,10.100000381469727,7.25,10.100000381469727
586,15,Hawaii,HI,2021,7.25,10.100000381469727,7.25,10.100000381469727,7.25,10.100000381469727
587,15,Hawaii,HI,2022,7.25,10.100000381469727,7.25,10.578904151916504,7.25,12.0
588,19,Iowa,IA,1974,2.0,2.0,2.0,2.0,2.0,2.0
589,19,Iowa,IA,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
590,19,Iowa,IA,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
591,19,Iowa,IA,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
592,19,Iowa,IA,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
593,19,Iowa,IA,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
594,19,Iowa,IA,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
595,19,Iowa,IA,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
596,19,Iowa,IA,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
597,19,Iowa,IA,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
598,19,Iowa,IA,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
599,19,Iowa,IA,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
600,19,Iowa,IA,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
601,19,Iowa,IA,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
602,19,Iowa,IA,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
603,19,Iowa,IA,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
604,19,Iowa,IA,1990,3.35,3.8499999046325684,3.689041095890389,3.8499999046325684,3.8000000000000003,3.8499999046325684
605,19,Iowa,IA,1991,3.8000000000000003,4.25,4.139041095890404,4.25,4.25,4.25
606,19,Iowa,IA,1992,4.25,4.650000095367432,4.25,4.650000095367432,4.25,4.650000095367432
607,19,Iowa,IA,1993,4.25,4.650000095367432,4.25,4.650000095367432,4.25,4.650000095367432
608,19,Iowa,IA,1994,4.25,4.650000095367432,4.25,4.650000095367432,4.25,4.650000095367432
609,19,Iowa,IA,1995,4.25,4.650000095367432,4.25,4.650000095367432,4.25,4.650000095367432
610,19,Iowa,IA,1996,4.25,4.650000095367432,4.3756830601092895,4.675136566162109,4.75,4.75
611,19,Iowa,IA,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
612,19,Iowa,IA,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
613,19,Iowa,IA,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
614,19,Iowa,IA,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
615,19,Iowa,IA,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
616,19,Iowa,IA,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
617,19,Iowa,IA,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
618,19,Iowa,IA,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
619,19,Iowa,IA,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
620,19,Iowa,IA,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
621,19,Iowa,IA,2007,5.15,5.150000095367432,5.458767123287667,5.94109582901001,5.8500000000000005,6.199999809265137
622,19,Iowa,IA,2008,5.8500000000000005,7.25,6.157923497267727,7.25,6.55,7.25
623,19,Iowa,IA,2009,6.55,7.25,6.858767123287673,7.25,7.25,7.25
624,19,Iowa,IA,2010,7.25,7.25,7.25,7.25,7.25,7.25
625,19,Iowa,IA,2011,7.25,7.25,7.25,7.25,7.25,7.25
626,19,Iowa,IA,2012,7.25,7.25,7.25,7.25,7.25,7.25
627,19,Iowa,IA,2013,7.25,7.25,7.25,7.25,7.25,7.25
628,19,Iowa,IA,2014,7.25,7.25,7.25,7.25,7.25,7.25
629,19,Iowa,IA,2015,7.25,7.25,7.25,7.25,7.25,7.25
630,19,Iowa,IA,2016,7.25,7.25,7.25,7.25,7.25,7.25
631,19,Iowa,IA,2017,7.25,7.25,7.25,7.25,7.25,7.25
632,19,Iowa,IA,2018,7.25,7.25,7.25,7.25,7.25,7.25
633,19,Iowa,IA,2019,7.25,7.25,7.25,7.25,7.25,7.25
634,19,Iowa,IA,2020,7.25,7.25,7.25,7.25,7.25,7.25
635,19,Iowa,IA,2021,7.25,7.25,7.25,7.25,7.25,7.25
636,19,Iowa,IA,2022,7.25,7.25,7.25,7.25,7.25,7.25
637,16,Idaho,ID,1974,2.0,2.0,2.0,2.0,2.0,2.0
638,16,Idaho,ID,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
639,16,Idaho,ID,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
640,16,Idaho,ID,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
641,16,Idaho,ID,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
642,16,Idaho,ID,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
643,16,Idaho,ID,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
644,16,Idaho,ID,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
645,16,Idaho,ID,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
646,16,Idaho,ID,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
647,16,Idaho,ID,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
648,16,Idaho,ID,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
649,16,Idaho,ID,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
650,16,Idaho,ID,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
651,16,Idaho,ID,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
652,16,Idaho,ID,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
653,16,Idaho,ID,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
654,16,Idaho,ID,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
655,16,Idaho,ID,1992,4.25,4.25,4.25,4.25,4.25,4.25
656,16,Idaho,ID,1993,4.25,4.25,4.25,4.25,4.25,4.25
657,16,Idaho,ID,1994,4.25,4.25,4.25,4.25,4.25,4.25
658,16,Idaho,ID,1995,4.25,4.25,4.25,4.25,4.25,4.25
659,16,Idaho,ID,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
660,16,Idaho,ID,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
661,16,Idaho,ID,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
662,16,Idaho,ID,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
663,16,Idaho,ID,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
664,16,Idaho,ID,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
665,16,Idaho,ID,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
666,16,Idaho,ID,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
667,16,Idaho,ID,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
668,16,Idaho,ID,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
669,16,Idaho,ID,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
670,16,Idaho,ID,2007,5.15,5.150000095367432,5.458767123287624,5.458766937255859,5.8500000000000005,5.849999904632568
671,16,Idaho,ID,2008,5.8500000000000005,5.849999904632568,6.15792349726776,6.157923698425293,6.55,6.550000190734863
672,16,Idaho,ID,2009,6.55,6.550000190734863,6.858767123287659,6.858767032623291,7.25,7.25
673,16,Idaho,ID,2010,7.25,7.25,7.25,7.25,7.25,7.25
674,16,Idaho,ID,2011,7.25,7.25,7.25,7.25,7.25,7.25
675,16,Idaho,ID,2012,7.25,7.25,7.25,7.25,7.25,7.25
676,16,Idaho,ID,2013,7.25,7.25,7.25,7.25,7.25,7.25
677,16,Idaho,ID,2014,7.25,7.25,7.25,7.25,7.25,7.25
678,16,Idaho,ID,2015,7.25,7.25,7.25,7.25,7.25,7.25
679,16,Idaho,ID,2016,7.25,7.25,7.25,7.25,7.25,7.25
680,16,Idaho,ID,2017,7.25,7.25,7.25,7.25,7.25,7.25
681,16,Idaho,ID,2018,7.25,7.25,7.25,7.25,7.25,7.25
682,16,Idaho,ID,2019,7.25,7.25,7.25,7.25,7.25,7.25
683,16,Idaho,ID,2020,7.25,7.25,7.25,7.25,7.25,7.25
684,16,Idaho,ID,2021,7.25,7.25,7.25,7.25,7.25,7.25
685,16,Idaho,ID,2022,7.25,7.25,7.25,7.25,7.25,7.25
686,17,Illinois,IL,1974,2.0,2.0,2.0,2.0,2.0,2.0
687,17,Illinois,IL,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
688,17,Illinois,IL,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
689,17,Illinois,IL,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
690,17,Illinois,IL,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
691,17,Illinois,IL,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
692,17,Illinois,IL,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
693,17,Illinois,IL,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
694,17,Illinois,IL,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
695,17,Illinois,IL,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
696,17,Illinois,IL,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
697,17,Illinois,IL,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
698,17,Illinois,IL,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
699,17,Illinois,IL,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
700,17,Illinois,IL,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
701,17,Illinois,IL,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
702,17,Illinois,IL,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
703,17,Illinois,IL,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
704,17,Illinois,IL,1992,4.25,4.25,4.25,4.25,4.25,4.25
705,17,Illinois,IL,1993,4.25,4.25,4.25,4.25,4.25,4.25
706,17,Illinois,IL,1994,4.25,4.25,4.25,4.25,4.25,4.25
707,17,Illinois,IL,1995,4.25,4.25,4.25,4.25,4.25,4.25
708,17,Illinois,IL,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
709,17,Illinois,IL,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
710,17,Illinois,IL,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
711,17,Illinois,IL,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
712,17,Illinois,IL,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
713,17,Illinois,IL,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
714,17,Illinois,IL,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
715,17,Illinois,IL,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
716,17,Illinois,IL,2004,5.15,5.5,5.150000000000033,5.5,5.15,5.5
717,17,Illinois,IL,2005,5.15,6.5,5.150000000000033,6.5,5.15,6.5
718,17,Illinois,IL,2006,5.15,6.5,5.150000000000033,6.5,5.15,6.5
719,17,Illinois,IL,2007,5.15,6.5,5.458767123287633,7.0041093826293945,5.8500000000000005,7.5
720,17,Illinois,IL,2008,5.8500000000000005,7.5,6.157923497267756,7.625682830810547,6.55,7.75
721,17,Illinois,IL,2009,6.55,7.75,6.858767123287663,7.876027584075928,7.25,8.0
722,17,Illinois,IL,2010,7.25,8.0,7.25,8.12602710723877,7.25,8.25
723,17,Illinois,IL,2011,7.25,8.25,7.25,8.25,7.25,8.25
724,17,Illinois,IL,2012,7.25,8.25,7.25,8.25,7.25,8.25
725,17,Illinois,IL,2013,7.25,8.25,7.25,8.25,7.25,8.25
726,17,Illinois,IL,2014,7.25,8.25,7.25,8.25,7.25,8.25
727,17,Illinois,IL,2015,7.25,8.25,7.25,8.25,7.25,8.25
728,17,Illinois,IL,2016,7.25,8.25,7.25,8.25,7.25,8.25
729,17,Illinois,IL,2017,7.25,8.25,7.25,8.25,7.25,8.25
730,17,Illinois,IL,2018,7.25,8.25,7.25,8.25,7.25,8.25
731,17,Illinois,IL,2019,7.25,8.25,7.25,8.25,7.25,8.25
732,17,Illinois,IL,2020,7.25,9.25,7.25,9.627049446105957,7.25,10.0
733,17,Illinois,IL,2021,7.25,11.0,7.25,11.0,7.25,11.0
734,17,Illinois,IL,2022,7.25,12.0,7.25,12.0,7.25,12.0
735,18,Indiana,IN,1974,2.0,2.0,2.0,2.0,2.0,2.0
736,18,Indiana,IN,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
737,18,Indiana,IN,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
738,18,Indiana,IN,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
739,18,Indiana,IN,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
740,18,Indiana,IN,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
741,18,Indiana,IN,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
742,18,Indiana,IN,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
743,18,Indiana,IN,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
744,18,Indiana,IN,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
745,18,Indiana,IN,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
746,18,Indiana,IN,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
747,18,Indiana,IN,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
748,18,Indiana,IN,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
749,18,Indiana,IN,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
750,18,Indiana,IN,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
751,18,Indiana,IN,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
752,18,Indiana,IN,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
753,18,Indiana,IN,1992,4.25,4.25,4.25,4.25,4.25,4.25
754,18,Indiana,IN,1993,4.25,4.25,4.25,4.25,4.25,4.25
755,18,Indiana,IN,1994,4.25,4.25,4.25,4.25,4.25,4.25
756,18,Indiana,IN,1995,4.25,4.25,4.25,4.25,4.25,4.25
757,18,Indiana,IN,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
758,18,Indiana,IN,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
759,18,Indiana,IN,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
760,18,Indiana,IN,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
761,18,Indiana,IN,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
762,18,Indiana,IN,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
763,18,Indiana,IN,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
764,18,Indiana,IN,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
765,18,Indiana,IN,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
766,18,Indiana,IN,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
767,18,Indiana,IN,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
768,18,Indiana,IN,2007,5.15,5.150000095367432,5.458767123287624,5.458766937255859,5.8500000000000005,5.849999904632568
769,18,Indiana,IN,2008,5.8500000000000005,5.849999904632568,6.15792349726776,6.157923698425293,6.55,6.550000190734863
770,18,Indiana,IN,2009,6.55,6.550000190734863,6.858767123287659,6.858767032623291,7.25,7.25
771,18,Indiana,IN,2010,7.25,7.25,7.25,7.25,7.25,7.25
772,18,Indiana,IN,2011,7.25,7.25,7.25,7.25,7.25,7.25
773,18,Indiana,IN,2012,7.25,7.25,7.25,7.25,7.25,7.25
774,18,Indiana,IN,2013,7.25,7.25,7.25,7.25,7.25,7.25
775,18,Indiana,IN,2014,7.25,7.25,7.25,7.25,7.25,7.25
776,18,Indiana,IN,2015,7.25,7.25,7.25,7.25,7.25,7.25
777,18,Indiana,IN,2016,7.25,7.25,7.25,7.25,7.25,7.25
778,18,Indiana,IN,2017,7.25,7.25,7.25,7.25,7.25,7.25
779,18,Indiana,IN,2018,7.25,7.25,7.25,7.25,7.25,7.25
780,18,Indiana,IN,2019,7.25,7.25,7.25,7.25,7.25,7.25
781,18,Indiana,IN,2020,7.25,7.25,7.25,7.25,7.25,7.25
782,18,Indiana,IN,2021,7.25,7.25,7.25,7.25,7.25,7.25
783,18,Indiana,IN,2022,7.25,7.25,7.25,7.25,7.25,7.25
784,20,Kansas,KS,1974,2.0,2.0,2.0,2.0,2.0,2.0
785,20,Kansas,KS,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
786,20,Kansas,KS,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
787,20,Kansas,KS,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
788,20,Kansas,KS,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
789,20,Kansas,KS,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
790,20,Kansas,KS,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
791,20,Kansas,KS,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
792,20,Kansas,KS,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
793,20,Kansas,KS,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
794,20,Kansas,KS,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
795,20,Kansas,KS,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
796,20,Kansas,KS,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
797,20,Kansas,KS,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
798,20,Kansas,KS,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
799,20,Kansas,KS,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
800,20,Kansas,KS,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
801,20,Kansas,KS,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
802,20,Kansas,KS,1992,4.25,4.25,4.25,4.25,4.25,4.25
803,20,Kansas,KS,1993,4.25,4.25,4.25,4.25,4.25,4.25
804,20,Kansas,KS,1994,4.25,4.25,4.25,4.25,4.25,4.25
805,20,Kansas,KS,1995,4.25,4.25,4.25,4.25,4.25,4.25
806,20,Kansas,KS,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
